STATE,YEAR,MONTH_NAME,EVENT_TYPE
WISCONSIN,1999,February ,Hail
ILLINOIS,1999,February ,Tornado
ILLINOIS,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,High Wind
ARKANSAS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Flood
WISCONSIN,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Lightning
WISCONSIN,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Hail
ILLINOIS,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Flood
WISCONSIN,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Thunderstorm Wind
IOWA,1999,February ,Winter Storm
ALABAMA,1999,February ,Heat
ALABAMA,1999,February ,Heat
ALABAMA,1999,February ,Heat
ILLINOIS,1999,February ,Thunderstorm Wind
MINNESOTA,1999,February ,Winter Storm
MINNESOTA,1999,February ,Winter Storm
MINNESOTA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
MINNESOTA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
WISCONSIN,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
WISCONSIN,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
MISSOURI,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
MISSOURI,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,High Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,High Wind
ARKANSAS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
MISSOURI,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
MISSOURI,1999,February ,Thunderstorm Wind
ILLINOIS,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Heavy Snow
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Heavy Snow
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
TENNESSEE,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
TEXAS,1999,February ,Waterspout
TENNESSEE,1999,February ,Hail
INDIANA,1999,February ,Thunderstorm Wind
MINNESOTA,1999,February ,High Wind
INDIANA,1999,February ,Thunderstorm Wind
TENNESSEE,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,High Wind
TENNESSEE,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Heavy Snow
TENNESSEE,1999,February ,Hail
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Hail
TENNESSEE,1999,February ,Hail
KENTUCKY,1999,February ,Thunderstorm Wind
TENNESSEE,1999,February ,Thunderstorm Wind
KENTUCKY,1999,February ,Thunderstorm Wind
TENNESSEE,1999,February ,Hail
TENNESSEE,1999,February ,Hail
TENNESSEE,1999,February ,Hail
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
KENTUCKY,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
MICHIGAN,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
INDIANA,1999,February ,Thunderstorm Wind
OHIO,1999,February ,High Wind
OHIO,1999,February ,High Wind
INDIANA,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Thunderstorm Wind
CALIFORNIA,1999,February ,Cold/Wind Chill
CALIFORNIA,1999,February ,Cold/Wind Chill
NORTH DAKOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
MINNESOTA,1999,February ,Blizzard
NORTH DAKOTA,1999,February ,Blizzard
NORTH DAKOTA,1999,February ,Blizzard
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
GUAM,1999,February ,Flood
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
KENTUCKY,1999,February ,Winter Weather
KENTUCKY,1999,February ,Winter Weather
KENTUCKY,1999,February ,Winter Weather
KENTUCKY,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
OHIO,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
MICHIGAN,1999,February ,Lake-Effect Snow
VIRGINIA,1999,February ,Winter Weather
VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
WEST VIRGINIA,1999,February ,Winter Weather
ARIZONA,1999,February ,Dust Storm
PENNSYLVANIA,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Thunderstorm Wind
PUERTO RICO,1999,February ,Flood
MASSACHUSETTS,1999,February ,Heat
VIRGINIA,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Thunderstorm Wind
FLORIDA,1999,February ,Hail
PENNSYLVANIA,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,High Wind
NORTH CAROLINA,1999,February ,Strong Wind
NORTH CAROLINA,1999,February ,Strong Wind
DISTRICT OF COLUMBIA,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Hail
VIRGINIA,1999,February ,Hail
PENNSYLVANIA,1999,February ,Heavy Snow
PENNSYLVANIA,1999,February ,Thunderstorm Wind
OHIO,1999,February ,Heavy Snow
OHIO,1999,February ,Heavy Snow
MARYLAND,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Heavy Snow
OHIO,1999,February ,Heavy Snow
OHIO,1999,February ,Heavy Snow
OHIO,1999,February ,Heavy Snow
MARYLAND,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Thunderstorm Wind
MARYLAND,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Thunderstorm Wind
MARYLAND,1999,February ,Lightning
DELAWARE,1999,February ,Thunderstorm Wind
MARYLAND,1999,February ,Thunderstorm Wind
MARYLAND,1999,February ,Thunderstorm Wind
PENNSYLVANIA,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Thunderstorm Wind
NEW JERSEY,1999,February ,Tornado
NEW JERSEY,1999,February ,Thunderstorm Wind
VIRGINIA,1999,February ,Hail
NORTH CAROLINA,1999,February ,Hail
CONNECTICUT,1999,February ,Heat
DELAWARE,1999,February ,Thunderstorm Wind
MARYLAND,1999,February ,Thunderstorm Wind
MASSACHUSETTS,1999,February ,Heat
MASSACHUSETTS,1999,February ,Heat
RHODE ISLAND,1999,February ,Heat
ALASKA,1999,February ,Blizzard
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,High Wind
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Heavy Snow
NEW YORK,1999,February ,Heavy Snow
ALASKA,1999,February ,High Wind
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,High Wind
OREGON,1999,February ,Heavy Snow
OREGON,1999,February ,Heavy Snow
NEVADA,1999,February ,High Wind
ALASKA,1999,February ,Blizzard
ALASKA,1999,February ,Heavy Snow
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,Heavy Snow
NEW YORK,1999,February ,Heavy Snow
NEW YORK,1999,February ,Heavy Snow
FLORIDA,1999,February ,Frost/Freeze
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,High Wind
WASHINGTON,1999,February ,Avalanche
GUAM,1999,February ,Flood
GUAM,1999,February ,Lightning
ALASKA,1999,February ,Cold/Wind Chill
GUAM,1999,February ,Waterspout
VIRGIN ISLANDS,1999,February ,Waterspout
OREGON,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
OREGON,1999,February ,High Wind
OREGON,1999,February ,High Wind
OREGON,1999,February ,High Wind
OKLAHOMA,1999,February ,Hail
OKLAHOMA,1999,February ,Hail
AMERICAN SAMOA,1999,February ,Heavy Rain
AMERICAN SAMOA,1999,February ,Heavy Rain
AMERICAN SAMOA,1999,February ,Heavy Rain
AMERICAN SAMOA,1999,February ,Heavy Rain
OKLAHOMA,1999,February ,Hail
OKLAHOMA,1999,February ,Hail
OKLAHOMA,1999,February ,Hail
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
WISCONSIN,1999,February ,Heavy Snow
WISCONSIN,1999,February ,Heavy Snow
WISCONSIN,1999,February ,Heavy Snow
WISCONSIN,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Flood
CALIFORNIA,1999,February ,Flood
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
HAWAII,1999,February ,High Surf
OREGON,1999,February ,Flood
OREGON,1999,February ,Flood
WASHINGTON,1999,February ,Flood
AMERICAN SAMOA,1999,February ,High Wind
AMERICAN SAMOA,1999,February ,High Wind
AMERICAN SAMOA,1999,February ,High Wind
AMERICAN SAMOA,1999,February ,High Wind
OREGON,1999,February ,Flood
OREGON,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
WASHINGTON,1999,February ,Heavy Snow
OREGON,1999,February ,Heavy Snow
OREGON,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
OREGON,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
MICHIGAN,1999,February ,Heavy Snow
MICHIGAN,1999,February ,Heavy Snow
MICHIGAN,1999,February ,Heavy Snow
TENNESSEE,1999,February ,Lightning
OREGON,1999,February ,Heavy Snow
OREGON,1999,February ,Heavy Snow
NEBRASKA,1999,February ,Heavy Snow
NEBRASKA,1999,February ,Heavy Snow
NEBRASKA,1999,February ,Heavy Snow
ALASKA,1999,February ,Blizzard
WYOMING,1999,February ,High Wind
COLORADO,1999,February ,Wildfire
WYOMING,1999,February ,High Wind
WYOMING,1999,February ,High Wind
COLORADO,1999,February ,Blizzard
COLORADO,1999,February ,Blizzard
COLORADO,1999,February ,Winter Storm
COLORADO,1999,February ,Winter Storm
COLORADO,1999,February ,Winter Storm
MAINE,1999,February ,Winter Weather
MAINE,1999,February ,Winter Weather
MAINE,1999,February ,Winter Weather
MAINE,1999,February ,Winter Weather
MAINE,1999,February ,Winter Weather
IDAHO,1999,February ,High Wind
MAINE,1999,February ,Winter Weather
COLORADO,1999,February ,High Wind
COLORADO,1999,February ,High Wind
COLORADO,1999,February ,High Wind
COLORADO,1999,February ,High Wind
COLORADO,1999,February ,High Wind
OREGON,1999,February ,Heavy Snow
ALASKA,1999,February ,High Wind
OREGON,1999,February ,High Wind
WASHINGTON,1999,February ,High Wind
WASHINGTON,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
OREGON,1999,February ,Heavy Snow
OREGON,1999,February ,Heavy Snow
OREGON,1999,February ,High Wind
IDAHO,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
OREGON,1999,February ,Flood
NEVADA,1999,February ,High Wind
FLORIDA,1999,February ,Tornado
IOWA,1999,February ,Winter Storm
WASHINGTON,1999,February ,High Wind
IOWA,1999,February ,Winter Storm
FLORIDA,1999,February ,Tornado
CALIFORNIA,1999,February ,High Wind
IDAHO,1999,February ,Heavy Snow
NEVADA,1999,February ,High Wind
IDAHO,1999,February ,Heavy Snow
NEVADA,1999,February ,High Wind
NEVADA,1999,February ,High Wind
CALIFORNIA,1999,February ,High Wind
NEVADA,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,High Wind
NEVADA,1999,February ,High Wind
CALIFORNIA,1999,February ,High Wind
NEVADA,1999,February ,High Wind
CALIFORNIA,1999,February ,High Wind
CALIFORNIA,1999,February ,High Wind
ARKANSAS,1999,February ,Hail
CALIFORNIA,1999,February ,High Wind
MONTANA,1999,February ,Heavy Snow
MONTANA,1999,February ,Heavy Snow
MONTANA,1999,February ,Heavy Snow
MONTANA,1999,February ,Heavy Snow
MONTANA,1999,February ,Heavy Snow
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
FLORIDA,1999,February ,Dense Fog
ALASKA,1999,February ,High Wind
SOUTH CAROLINA,1999,February ,Hail
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Heavy Snow
ALASKA,1999,February ,High Wind
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
SOUTH CAROLINA,1999,February ,Winter Weather
SOUTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Heavy Snow
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Tornado
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
NORTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
NORTH CAROLINA,1999,February ,Hail
NORTH CAROLINA,1999,February ,Hail
SOUTH CAROLINA,1999,February ,Hail
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
NORTH CAROLINA,1999,February ,Winter Weather
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,High Wind
ALASKA,1999,February ,Heavy Snow
HAWAII,1999,February ,Flood
CALIFORNIA,1999,February ,Heavy Snow
ALASKA,1999,February ,High Wind
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
HAWAII,1999,February ,Flood
CALIFORNIA,1999,February ,Heavy Snow
WASHINGTON,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
OREGON,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Heavy Snow
OREGON,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
NEVADA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,High Surf
OREGON,1999,February ,High Wind
OREGON,1999,February ,High Wind
OREGON,1999,February ,High Wind
OREGON,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
ALASKA,1999,February ,High Wind
CALIFORNIA,1999,February ,Heavy Snow
NEVADA,1999,February ,Heavy Snow
HAWAII,1999,February ,Flood
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
WASHINGTON,1999,February ,High Wind
HAWAII,1999,February ,Dust Devil
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
IDAHO,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,Heavy Snow
IDAHO,1999,February ,Winter Storm
IDAHO,1999,February ,Winter Storm
IDAHO,1999,February ,Winter Storm
IDAHO,1999,February ,Winter Storm
NEVADA,1999,February ,Heavy Snow
NEVADA,1999,February ,Heavy Snow
CALIFORNIA,1999,February ,High Wind
COLORADO,1999,February ,Winter Storm
COLORADO,1999,February ,Winter Storm
COLORADO,1999,February ,Winter Storm
CALIFORNIA,1999,February ,Winter Storm
HAWAII,1999,February ,Heavy Snow
COLORADO,1999,February ,Winter Storm
COLORADO,1999,February ,Winter Storm
OREGON,1999,February ,Winter Storm
WYOMING,1999,February ,Heavy Snow
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
COLORADO,1999,February ,Heavy Snow
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
MAINE,1999,February ,Cold/Wind Chill
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
WYOMING,1999,February ,High Wind
WYOMING,1999,February ,High Wind
WYOMING,1999,February ,High Wind
WYOMING,1999,February ,High Wind
KANSAS,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
KANSAS,1999,February ,Winter Storm
KANSAS,1999,February ,Winter Storm
KANSAS,1999,February ,Winter Storm
KANSAS,1999,February ,Winter Storm
KANSAS,1999,February ,Winter Storm
IOWA,1999,February ,Winter Storm
KANSAS,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
NEBRASKA,1999,February ,Winter Storm
